corpus,document_id,window_length,omnibus_p,mass_2_4,log_ratio_2_4,mass_4_8,log_ratio_4_8,mass_8_16,log_ratio_8_16,mass_16_32,log_ratio_16_32,mass_32_64,log_ratio_32_64,mass_64_128,log_ratio_64_128,mass_128_256,log_ratio_128_256,mass_256_512,log_ratio_256_512
brown,cg45,1024,0.8905472636815921,0.492917234660086,-0.016510516609928194,0.23748074829888316,-0.047122977112463715,0.1089517271209126,-0.11467272950528162,0.06647940658533076,0.052399867077816964,0.03942539413969674,0.27170387448145705,0.017647749577334403,0.17712796850730683,0.009301383850661623,0.36262517588413523,0.0022828205761247686,-0.24270832819107202
brown,cg46,1024,0.9203980099502488,0.4960366232107308,-0.007310463615349039,0.25806915235351946,0.03165356609812697,0.11956270266171953,-0.03415869185612452,0.0586120275801504,-0.053309501618891364,0.029520845395666663,-0.022558861206135372,0.010629194990669341,-0.2848996736813092,0.009973413302132613,0.3984292965451415,0.00817089050590148,1.0044215555332379
brown,cg47,1024,0.9850746268656716,0.4852100867583796,-0.026593012806755967,0.24167676136710103,-0.03219718906468394,0.12813810367275433,0.03712256452292717,0.06333144937468886,0.015859660980328538,0.03240242277665278,0.05980784771715619,0.014678266810994604,-0.026958446981670825,0.009510849159858323,0.32631595574685157,0.005580164775180717,0.6141186597941832
brown,cg48,1024,0.5074626865671642,0.4834024035447255,-0.0359437985050306,0.26096756410089533,0.04480008081428499,0.1431365445524698,0.15176331649214414,0.05228897895459665,-0.1436092784806533,0.022821668900793835,-0.2754141389597855,0.012785322875825749,-0.15218894408014538,0.005767239184663197,-0.19562103405798137,0.009669496982671255,1.1444135516191807
brown,cg49,1024,0.08955223880597014,0.5217866233479985,0.04036107066043526,0.250895820865434,0.008873494895605516,0.09384217551617739,-0.2752126337561811,0.04613417120155028,-0.28010865281054453,0.02503723126131507,-0.2062493984967202,0.025949784466953223,0.5699001903270076,0.01465028603777234,0.8022991013271499,0.0022662160561419007,-0.33054424291342155
brown,cg50,1024,0.7014925373134329,0.5142039504043296,0.027067310237039233,0.2602407786460857,0.04539211590492176,0.12322402207421566,-0.006259634383681156,0.05112468216564699,-0.1745871706335369,0.029552853147939373,-0.018727467114525442,0.011384748232827391,-0.28503905636276006,0.0035115981949147487,-0.7372745132185639,0.0011830374038887172,-0.8337655091563452
brown,cg51,1024,0.18407960199004975,0.49893821018945994,0.00032995030370741585,0.25160675054719905,0.011185044838915692,0.11256043347511258,-0.10741586456755181,0.06145890659170866,0.01225126488618411,0.035746164838635804,0.1423290206387775,0.0070651544912312585,-0.7155036912491077,0.021804894897747396,1.144385562847646,0.00577231740605326,0.6826110936667655
brown,cg52,1024,0.14925373134328357,0.496574766905863,-0.005509008329512399,0.2481148657389365,0.0015656764304228243,0.1028217491560316,-0.20219951494285038,0.07028783187690105,0.13749963290691314,0.018814855006880665,-0.48982109594375345,0.026793255038127288,0.6164486510343985,0.009336289325837797,0.3049266986932997,0.007404667275403325,0.9289320974028694
brown,cg53,1024,0.08955223880597014,0.5072372232025529,0.011181936283793159,0.26007584206662443,0.04773711240318379,0.1182405563396369,-0.04617636472489739,0.03540798670116263,-0.5605016822777262,0.03468902170987314,0.14845389051791402,0.018616656578948662,0.2640278692782414,0.006996459164184483,0.02533826091706093,0.010850578098867983,1.3264476315692786
brown,cg54,1024,0.17412935323383086,0.4535507265343966,-0.09384810028183421,0.27778561034845123,0.10960722141372536,0.12498012627322566,0.009004781104212878,0.06499531714305709,0.05445886661267574,0.028616041205107842,-0.07301055929684219,0.014404519772603219,-0.08237418809832864,0.022556156957855903,1.1395590703790677,0.006285434408238732,0.7142788289694799
brown,cg55,1024,0.21890547263681592,0.4913630366817677,-0.01871287508777364,0.2748559564583315,0.0989698320986434,0.1381859796786522,0.1093053444504728,0.0423022732583689,-0.3594767722794523,0.020966072139808202,-0.35879536993362215,0.010331613654295099,-0.32842773786797075,0.012016150325955148,0.4878453272973635,0.002613102488462962,-0.16291178118923
brown,cg56,1024,0.024875621890547265,0.48314366033890804,-0.034173332051044336,0.2664073855652801,0.06583418724204804,0.0961761269834065,-0.2570858131419702,0.053494863997098144,-0.13967858614172934,0.0260488852681103,-0.15750733988230436,0.03051645682972591,0.7746071355157134,0.02582107537624941,1.3471901424330541,0.01788488371443058,1.8575408062783918
brown,cg57,1024,0.25870646766169153,0.522350400112878,0.04503441637958494,0.2652671070340612,0.06878647884826417,0.1016533952106278,-0.2063633090468171,0.044540162562185,-0.334310582181935,0.0296394402526637,-0.015167716690816846,0.016349227725897787,0.10060338026114124,0.01189163135208014,0.5231481838562821,0.0014341302088850985,-0.7105219123738014
brown,cg58,1024,0.9800995024875622,0.49029383160387213,-0.01922689888191864,0.2581747352019521,0.03206607306995135,0.12379201272939526,0.011293493334588511,0.0723537264506992,0.14026477357099543,0.028682803073459565,-0.07519137059280556,0.014552339314553651,0.024912994470201788,0.005073079127397438,-0.2724296361532632,0.0033214504947490075,0.10354886817996078
brown,cg59,1024,0.6069651741293532,0.5197275582416783,0.03738256751366953,0.2343458367131903,-0.05884369632625641,0.13940865798644297,0.1285604480893674,0.049826689551862015,-0.22836852315275413,0.02179877977653653,-0.31252144966595985,0.016388016001747614,0.07420496524280473,0.008161186874516937,0.14873418495936797,0.004329981633696125,0.40231207538658786
brown,cg60,1024,0.5970149253731343,0.4876074805573669,-0.017711170739216797,0.23659063775229122,-0.06027485737284044,0.1269344303166367,0.029180285740341816,0.06174326832834767,-0.032549501973192285,0.04018404350298678,0.3002791257525219,0.018934524466283492,0.24598110479483015,0.014296763988127367,0.7358506550578836,0.007718363028529672,0.8739789843659098
brown,cg61,1024,0.6268656716417911,0.5236278789717934,0.04958029488866944,0.2534525891088561,0.011320969147475823,0.0998510327774256,-0.21622084092650296,0.05931087658508416,-0.046981143174645634,0.03588904908419427,0.18141341712057502,0.012556728464958509,-0.1501357851028784,0.007004534020628969,0.04837700214298035,0.005919915895913109,0.6106989053806977
brown,cg62,1024,0.04477611940298507,0.5130063700476506,0.023581947098279876,0.21394308190756645,-0.1469654006950416,0.14141273644166172,0.1273406434438933,0.04086735502457102,-0.40701684505810487,0.02554142123376957,-0.14642245397502585,0.018523246552967013,0.2290959127944161,0.020533511793287565,1.0593441493292768,0.004175642279613456,0.325763318213955
brown,cg63,1024,0.014925373134328358,0.5598187880321472,0.10797612417941815,0.2379895173995205,-0.044146463612207976,0.10466662928503508,-0.17217449529962092,0.04850979874622967,-0.21693981028653475,0.030543967962248047,0.030638275813224425,0.004116692961820534,-1.2497973633113153,0.006681687721339713,-0.018303583487787378,0.002607130462457378,-0.13897470655007904
brown,cg64,1024,0.14427860696517414,0.4584892850956023,-0.08947479900743494,0.25680658236310167,0.03410202378698224,0.1162326545913077,-0.06867848308828783,0.07859940689496855,0.25439292125636737,0.037203236613146826,0.21335012430285394,0.011401965965791853,-0.23818924238642225,0.011307457102664663,0.5160387959625927,0.014164947669862676,1.4893859376711367
brown,cg65,1024,0.024875621890547265,0.5618050144552508,0.1155403580028761,0.24082777358856422,-0.03912161637916478,0.10535693689812446,-0.16953649516021807,0.044917594837645486,-0.29951208652634653,0.020372616542372164,-0.3841491180314578,0.00782103623686986,-0.5612574333986018,0.009185565984331474,0.31858587137692496,0.00702953562803435,0.9334384130342643
brown,cg66,1024,0.6417910447761194,0.49791500340150974,-0.0032829774163790626,0.2644805633814822,0.06026627431662024,0.12287837968903816,-0.009746395938921903,0.054006824043186255,-0.13749024850981773,0.029068333651747148,-0.031709995629833454,0.013556571951741217,-0.10437685544376674,0.0037969769382229864,-0.5809852762439904,0.010599200481947556,1.285944429762865
brown,cg67,1024,0.9751243781094527,0.4940540188133983,-0.012980123256366771,0.26498722761079696,0.06525519325697093,0.11830189232392718,-0.05890798668066699,0.056846279210318824,-0.08066301106423568,0.03193161118791747,0.08356073875130443,0.01303327394482675,-0.11167068865074103,0.007917699281839,0.10247530034103125,0.003185865755450417,0.05458399988018403
brown,cg68,1024,0.13432835820895522,0.5027221927115251,0.0032482177690354996,0.21444948001451375,-0.1501781615932929,0.12871035802460104,0.05488614200911579,0.040761028024739646,-0.4186359957008112,0.041334451976712566,0.2955476764850391,0.015903460146250516,0.07613747332742271,0.013341441703529548,0.702427279543774,0.00621002652921989,0.7536312655676412
brown,cg69,1024,0.024875621890547265,0.4582866418720548,-0.08971356098348982,0.2482991042683405,-0.004261552823831671,0.1081292152484302,-0.1421273668755676,0.06190234198996359,0.030907878093184404,0.0556899952088645,0.6396642161804267,0.030252882264060928,0.7125333356888808,0.013107515970568601,0.6770715410997781,0.011123763144728497,1.2718186526654751
brown,cg70,1024,0.7164179104477612,0.4913019410410754,-0.01652710070308494,0.24181077523802802,-0.028692955089206773,0.12887963508377082,0.037307461560207145,0.07173855017746675,0.1524651326089046,0.032830675994860864,0.07254050909289411,0.020128233054945134,0.29796530709290403,0.003620770013085418,-0.7131082057851899,0.007286593896962824,0.9516374481142176
brown,cg71,1024,0.4079601990049751,0.4720626050883201,-0.055415304702109314,0.26141974336756674,0.051309229358950104,0.13124605727387428,0.05331307933217655,0.05167090308766399,-0.18328234091507056,0.04885197156716663,0.4702893443359435,0.01626005971531426,0.10359296949883934,0.012030910918825672,0.54528892051498,0.003493897390698883,0.10172749831531114
brown,cg72,1024,0.7014925373134329,0.5272228695021781,0.050047889659023514,0.21803653849496232,-0.13325823555632543,0.12100541857894262,-0.01305319391682147,0.05352988238841292,-0.13830129024973958,0.03115795544246827,0.016367819518507076,0.01221814039838595,-0.18693167744091443,0.008070616728362854,0.16400257892702008,0.0018843538328776766,-0.39493879020215594
brown,cg73,1024,0.835820895522388,0.4911479285958209,-0.019584383035321284,0.26608759141217336,0.0653353170774964,0.11630936046742467,-0.06353943376830173,0.050953368126910065,-0.17491677168905495,0.028692305981240406,-0.052539126990722274,0.016257924583539293,0.11525001390431999,0.012044703680507814,0.5873668423814546,0.005597249627137256,0.602289890421928
brown,cg74,1024,0.4925373134328358,0.46718406666392326,-0.06811463958868791,0.24553995611424168,-0.01307997779102954,0.14799665330806766,0.17278353537084334,0.056725863113818276,-0.068336740474499,0.027285605531430664,-0.1169446450594922,0.020924829283223985,0.36916500253250195,0.006229505825155159,-0.08668543995395517,0.00794249173018779,0.9494775502658239
brown,cg75,1024,0.5870646766169154,0.5090467782718999,0.019768059385071646,0.22834219921940452,-0.0867639312678985,0.11497462763466725,-0.06481121593164518,0.05985911586341644,-0.047174519791115976,0.04449144514190578,0.3610093589316201,0.01049358988127664,-0.34077858698589303,0.004724543533831101,-0.42787803253118906,0.0024259395150130095,-0.2181244141551737
brown,ch01,1024,0.2736318407960199,0.46349752071961137,-0.07357116358892302,0.26711640004476134,0.06546441116343216,0.11052367123264716,-0.11322563508434325,0.08212288627662195,0.291009260042987,0.03558290185639245,0.15729382227562638,0.02643213419329264,0.5783328487692252,0.006936488204102774,-0.021677723143675998,0.002262615049095262,-0.21195327090743987
brown,ch02,1024,0.2736318407960199,0.5165324918079272,0.03961927089404116,0.25994875252432414,0.038340396193490056,0.12458480969155232,-0.006652959526944446,0.04498156361200788,-0.33578897794154505,0.02297045776567648,-0.2823735578988291,0.01760451088647707,0.21749069849240854,0.00642717014403621,-0.02423340525241713,0.0006291612229772267,-1.6348735028847718
brown,ch03,1024,0.1691542288557214,0.4701526024233792,-0.062454892494652636,0.2490900501710532,-0.00820498289153515,0.10569150956067945,-0.15255932821855112,0.08041073474449718,0.2895549467558127,0.034066699867931545,0.11471907078593535,0.023582571075810275,0.48321383889837666,0.01233296341068383,0.5707618296202703,0.010495435397662716,1.2747738135016
brown,ch04,1024,0.31343283582089554,0.4705129725944419,-0.058087866377733666,0.24477244434051385,-0.018498677660968355,0.1300664167792862,0.05647767761603539,0.07884461273417259,0.23009676872720064,0.02513812039673692,-0.2209202837085651,0.024047403080091432,0.503023483678267,0.006090879398347657,-0.05553083576828488,0.010642022041468333,1.1376628223079956
brown,ch05,1024,0.6517412935323383,0.4922971664166441,-0.012188782734046555,0.26131542967994464,0.04772511556796277,0.12937038642842133,0.029560361961281423,0.051083110478814725,-0.18765195478669572,0.02701785199533683,-0.11268304878054902,0.011036228259475249,-0.28530235662929915,0.010456454321273382,0.4456040528190268,0.009963046458790944,1.2338853288372738
brown,ch06,1024,0.6119402985074627,0.4845697413668342,-0.028140390370704482,0.2567547713725341,0.02489132314983511,0.11067435952062338,-0.10769471392606489,0.06950667411148155,0.1012212941559052,0.038854340876202,0.2587536103206798,0.01456408502608304,-0.026337622017853946,0.010698697245040318,0.44209610921567677,0.011323396716732681,1.448935034633676
brown,ch07,1024,0.25870646766169153,0.46269203608639436,-0.0810877516887687,0.24345500719202365,-0.013351241664692592,0.11284601649384664,-0.10379015168851335,0.06998240875966985,0.12272859727769525,0.031592264865819855,0.043285459470382204,0.01686354982369169,0.18338200158477136,0.017323628582434695,0.9573934316374313,0.009772461153473579,1.1701790496195734
brown,ch08,1024,0.004975124378109453,0.37508068164453673,-0.2879101103653017,0.22627331407943663,-0.08291268188584855,0.12862819830572947,0.02845665500000827,0.0805231377862762,0.2454756127554223,0.056388741273724174,0.5881777280022829,0.06757866907092124,1.5631232339271373,0.013923982820685724,0.6751027195243209,0.024108567462607575,2.037809273997912
brown,ch09,1024,0.681592039800995,0.49108032795916606,-0.012963869852870347,0.2286291374398856,-0.08819132107937788,0.13016550755212952,0.0370815022182307,0.0814837763285228,0.2779353106510123,0.03541388484663844,0.1655303278910618,0.018999984383452864,0.22884611883968375,0.00746157436357092,0.10876388973059292,0.006077975406105969,0.6207715402004492
brown,ch10,1024,0.05472636815920398,0.5021854371452101,0.0011454941100957905,0.21655769874521863,-0.1302981394350078,0.12279510933024779,-0.01908315245229586,0.07422977187688612,0.17833597699317982,0.019198064990238198,-0.44830932975178417,0.01163729604209051,-0.22880974620727734,0.01781343346815067,0.9810108984131025,0.015168589314856358,1.6536155483679833
brown,ch11,1024,0.48258706467661694,0.4705574317461585,-0.05830692257828474,0.23765648261264416,-0.0540226607213512,0.1610741936227541,0.24702617914992242,0.06884116357735778,0.1459382762877457,0.028132972189844962,-0.06708336575242324,0.011902295713850965,-0.2120223499032985,0.006890804347604574,0.015732660347226535,0.002268030938394409,-0.27201510174461596
brown,ch12,1024,0.1044776119402985,0.4542800061882104,-0.09383205221563784,0.24327686211179966,-0.019386788859034443,0.11025033230356229,-0.1255609570996934,0.09050297892546415,0.37396558664508195,0.04087356803760632,0.3108367829678733,0.015033797329908808,-0.05292456285486402,0.011201797401960503,0.50746294821242,0.008457966273385999,1.0554122973532758
brown,ch13,1024,0.6218905472636815,0.4930010485140717,-0.01591853120224196,0.23233959327846498,-0.07231505543285155,0.11721009597652687,-0.04891092864121793,0.07713041923776512,0.22510329820443253,0.038047353185016466,0.22730850318158735,0.01607496913318696,0.11404058028133335,0.014754774546101176,0.7864797550543123,0.002310446398474195,-0.1741115655528036
brown,ch14,1024,0.05970149253731343,0.5184784507933418,0.03696567029085018,0.22099405714067305,-0.13030419573500218,0.11255931593813964,-0.09076901252576741,0.04439043116941431,-0.31537189661092935,0.04530984258645909,0.4324408860068347,0.023726667531852264,0.4739458944954298,0.014672974555069183,0.7626318022934608,0.00797880951389961,1.0173355989048005
brown,ch15,1024,0.024875621890547265,0.4403873181024602,-0.1314452690164517,0.2456391335089731,-0.01125773499149485,0.12773844282507688,0.03133386217489775,0.07245146945340591,0.1678919436758881,0.04319072978057856,0.36142627218874335,0.03819214812173341,0.9847166175752005,0.007854883822421109,0.14377142814793054,0.004182799544088522,0.3588272130562835
brown,ch16,1024,0.029850746268656716,0.4358894820117298,-0.13879444464555069,0.23784121915631706,-0.04996949089314673,0.1076793986541646,-0.1330252177862663,0.06285919057150742,0.03458797763102961,0.03247429371558584,0.09833359957011334,0.034956627157013746,0.8390953919198378,0.013223855595845806,0.6364458662233679,0.008855421998856711,1.0608583520126258
brown,ch17,1024,0.03482587064676617,0.46874588245908405,-0.06470604961443316,0.22014624267411545,-0.12880850014149914,0.11020824493008417,-0.11811427928224338,0.05877405887176182,-0.03517572696774307,0.02915106964254058,-0.040717709870927266,0.02723234237965182,0.6205923381628908,0.013997751018327835,0.7682466667978316,0.016655377930083648,1.6366223338921913
brown,ch18,1024,0.18407960199004975,0.46934008502387015,-0.06487923754507652,0.25724197633212936,0.03900954132870327,0.1121384997683718,-0.11402813888955166,0.07767750769302223,0.22783575430244518,0.04475495316679892,0.4099361480606909,0.01892171709624814,0.28846799387767774,0.005407987868287423,-0.238174480690569,0.013809973885007258,1.5547615725795279
brown,ch19,1024,0.3681592039800995,0.5178100019178641,0.037169309844383935,0.21250318925551853,-0.15964305382879362,0.12974691543003544,0.04987967648353475,0.058070771235002906,-0.05836470313524256,0.0417410304206826,0.31444406186553575,0.019586324933269117,0.27647454560664464,0.011100200450714484,0.43267812928729477,0.0025190243930400895,-0.19315329633983414
brown,ch20,1024,0.004975124378109453,0.49159104842484447,-0.02041804072222142,0.26374943980521126,0.06337957826339036,0.0832710183402155,-0.3959564167891192,0.053897317173328185,-0.1344505546152881,0.0537162450011153,0.5801757838220509,0.024778893846877804,0.5282381604077422,0.01226281848975713,0.6055309292560302,0.010260975737124098,1.1175999629717133
brown,ch21,1024,0.12935323383084577,0.49098866674835284,-0.01966816490391443,0.244934089668676,-0.011191793159560648,0.1179507811038385,-0.046644760159794796,0.05950034878042505,-0.04189236278991526,0.022262604541883318,-0.30363579431638277,0.03739163188744688,0.923958773971723,0.012714768369565636,0.6207911931177197,0.008755807740585712,1.055550605145993
brown,ch22,1024,0.004975124378109453,0.43719034987119154,-0.1311572757409486,0.21950262476968457,-0.12586587162341445,0.09845507856086567,-0.22329355794430406,0.09098342698157459,0.3524013061029989,0.05577499016051521,0.6078457460054416,0.018071310271808548,0.20149172340249866,0.01380748485870138,0.7203819867865837,0.014448883754446095,1.6718651338497779
brown,ch23,1024,0.05970149253731343,0.4515842179589809,-0.10200500588632622,0.2533069465054036,0.025932622794411886,0.11355401711169405,-0.0920780660016649,0.06862525057195247,0.10395340398616382,0.04661194914748613,0.406085213288375,0.01202689389883012,-0.21518758391992598,0.01955604100673629,1.0238076677441859,0.014587983854175033,1.5817401112880667
brown,ch24,1024,0.004975124378109453,0.4479698904364686,-0.11423979199236245,0.22091555644312663,-0.11606569989481597,0.11146640022913537,-0.10465458615231027,0.08285256045865652,0.3005761073177555,0.05841664321252622,0.6494454193522672,0.04298325737768017,1.1411455828518426,0.005680459745440682,-0.20670974718706692,0.011568529896064288,1.3446592048459793
brown,ch25,1024,0.14427860696517414,0.4668254187700685,-0.07114193497930943,0.24433098482714197,-0.01784690771930375,0.11616877066874153,-0.0670111885416711,0.07660617300275166,0.23233796507686666,0.04388266941774299,0.36493334411776157,0.020386110478602323,0.37457645903397463,0.007360591011045652,0.09307378018392853,0.016238418761118496,1.6147031837317574
brown,ch26,1024,0.43781094527363185,0.5034870635060356,0.0062947936421050565,0.26442620371929326,0.05655991151246442,0.11360260921934322,-0.07473710054977678,0.07664357414127859,0.2196388112683736,0.022194188076549173,-0.3023655657461486,0.00796389549706213,-0.6339314788031682,0.006229441055772958,-0.11343913735036448,0.004780551969371674,0.392427609391266
brown,ch27,1024,0.5522388059701493,0.5055573759826034,0.013362514074213072,0.2344714782621123,-0.05865746089651025,0.12358039559455444,-0.018168388982453543,0.05927101820918354,-0.030917779423333513,0.04312264788224848,0.3578708062433149,0.011045037405115126,-0.27725342960640287,0.006285803928095894,-0.1084943051550793,0.01311916332512111,1.4685386432813896
brown,ch28,1024,0.08955223880597014,0.5215167748236615,0.04488270637559122,0.21214527733170585,-0.15854997268053417,0.1218143789829988,-0.0197410540207974,0.05645749855591632,-0.09198427214042715,0.032399519698564486,0.019920338922235103,0.014835885872995178,0.018456276381376924,0.01396550377655957,0.7056153223778479,0.0218906613960827,2.063006488146293
brown,ch29,1024,0.06965174129353234,0.459769789202642,-0.08044727337334578,0.24352257215808196,-0.03221460680461319,0.118489547152227,-0.045129297530181134,0.07059194623860533,0.14183720219213036,0.04498960805211957,0.40177327769698623,0.038112837222076576,0.9317402375435915,0.008446501387944052,0.2330152806780994,0.006324336565964546,0.8370741937658535
brown,ch30,1024,0.34328358208955223,0.49528728509495,-0.012157692692433164,0.26763019053463466,0.07821980863648603,0.13214791838669832,0.07126137629359697,0.04117683882862682,-0.4178030608671386,0.035131215362700016,0.15605342445261172,0.01347047770454116,-0.07220991964030166,0.005973882597857044,-0.15882999572291734,0.0017990569926198403,-0.5066447518168653
brown,cj01,1024,0.6119402985074627,0.4648486270678587,-0.06777962878937116,0.2594292453266235,0.031886263738524434,0.12754117276607146,0.02093601930226452,0.05894236028627266,-0.04832205646019583,0.036958750374300825,0.2256237004806363,0.016460868821513125,0.11372429732329792,0.016402276379588226,0.865626793061935,0.0031053323239188103,0.020852803343861304
brown,cj02,1024,0.23383084577114427,0.4869498864421894,-0.028167109696833337,0.2396183110765929,-0.037995260620484084,0.1406065595591169,0.11517206762462218,0.058806854587971136,-0.021795995163352178,0.019340081507202393,-0.43085095641725735,0.02955802939469398,0.7036170532227595,0.0158996848333855,0.7968231570067665,0.005025135372995123,0.547958622330663
brown,cj03,1024,0.8059701492537313,0.49682871305650006,-0.003946135386999172,0.24328838838212158,-0.028219864578211462,0.1429717368681056,0.15074847333997576,0.06168428298405751,-0.007519329129297425,0.03245455778837382,0.0731593184899233,0.010359932611355191,-0.3308350689077679,0.004835971868815494,-0.39244405248099046,0.006314552818578773,0.8493736073556866
brown,cj04,1024,0.3333333333333333,0.45556956280904454,-0.09312577118256449,0.2628012921897914,0.04942355947765176,0.139105196123825,0.11441371509830489,0.07917127184623157,0.2649893062820299,0.028482854915117723,-0.054133191395596914,0.01310284696883066,-0.1169571106521543,0.011294443367443396,0.44398760226412737,0.004061074456679695,0.3832652731686368
brown,cj05,1024,0.5671641791044776,0.4913537961894052,-0.016505581810909886,0.23715782548776082,-0.04649010915577256,0.13694975720401367,0.09151166067763294,0.05476852007019939,-0.12123269810141135,0.029136697768390375,-0.03507506214531464,0.015159465191602287,0.004316717598073616,0.01493194729447517,0.7970036510216332,0.010283993630009796,1.3238971039861571
brown,cj06,1024,0.3283582089552239,0.49329692623958243,-0.011720333121155946,0.2244377447498913,-0.10078575433097825,0.1155625425756319,-0.08992176229183713,0.08894491313751839,0.38116712300360467,0.04196773005882008,0.3527612172675765,0.01856208391822035,0.21860529421340624,0.005631871954872793,-0.22926360853097094,0.0027434310642962664,-0.10913244826455148
brown,cj07,1024,0.7860696517412935,0.48722901819433456,-0.02649117283833291,0.25273538755683356,0.01851039453486769,0.13870804778839882,0.11158174135786192,0.06039936782614432,-0.02051762963699355,0.024596826546951587,-0.2219123897613673,0.013452462385254053,-0.09119357873565725,0.014565008477624175,0.6811766389071101,0.0022225603007944767,-0.2036874205745285
brown,cj08,1024,0.8159203980099502,0.5101126524919204,0.020690467533495127,0.24172854749444,-0.02778152558865643,0.1363454984136924,0.09241556808924445,0.05241798772946422,-0.14735382722767643,0.023407690027620744,-0.2732565518037351,0.012030075251904079,-0.2197050208754172,0.006266782386138273,-0.13662888682983532,0.00617653769008367,0.6956734194009275
brown,cj09,1024,0.009950248756218905,0.41595451573769127,-0.18699912157112053,0.2431410434965396,-0.0195462968268747,0.14948065885200362,0.20400609063310338,0.07166238187464456,0.1438049189629611,0.055463318418270346,0.5842344615644781,0.03116812873667985,0.7068781592659898,0.00780278149581321,0.10597786721793856,0.007937735699682253,1.0191665125416218
brown,cj10,1024,0.9502487562189055,0.5263883053301033,0.055214460505752405,0.24539175907530558,-0.01615332489020327,0.11573820879367835,-0.0709984587400152,0.059505111699059934,-0.04430451751712727,0.030925081954025473,0.006945050269937969,0.011120917772531073,-0.31112357969221005,0.005597295940320287,-0.2087899947054881,0.0021924733997503955,-0.21194092613883875
brown,cj11,1024,0.024875621890547265,0.4334451392223874,-0.1441957712984081,0.2672734675236896,0.07287211164467755,0.14326350001391963,0.12169969914184131,0.07354811870945611,0.2068437867911337,0.023588172627757902,-0.225064745239401,0.02587186096834018,0.5858810898288991,0.015939478885932525,0.9273504287826784,0.0033221351027983895,0.13704590375436965
brown,cj12,1024,0.004975124378109453,0.4305334967675408,-0.14629409056673426,0.23157296213773718,-0.07163979518286023,0.14745275908221062,0.16840590443490333,0.07837332332760155,0.2386578163757016,0.04929899893669161,0.4667033127556621,0.022059689854656936,0.3897430892951701,0.008523276508236977,0.19769348083982408,0.023042996963067188,1.9885790641871308
brown,cj13,1024,0.004975124378109453,0.4574184821597666,-0.0895425613392099,0.2131880908017934,-0.15649982421265474,0.13108821365556417,0.0649186794793506,0.09230804221536204,0.4035494759974183,0.030732257901879004,0.015697221802838612,0.02249719993114562,0.3880143771275182,0.03967361079324547,1.7835079297243768,0.004772565655402529,0.3877360947283721
brown,cj14,1024,0.5472636815920398,0.47474135480604446,-0.052420112520812245,0.24668690118805692,-0.004546689121986303,0.1453591438057328,0.1631026070330477,0.05905294336097458,-0.0494812018795181,0.03848000915941043,0.24325221373018957,0.014537464224678463,-0.04770184267812283,0.010710244552591818,0.4441524238240211,0.008769366010290207,0.9534833420061002
brown,cj15,1024,0.15422885572139303,0.4473808582932497,-0.10578771207986015,0.2928097008712736,0.15966416897075675,0.12341163293478277,-0.015127324364807126,0.054600409273866876,-0.11708110763033686,0.026030934500747428,-0.16302585198954134,0.022139945779064085,0.39109304146760326,0.008915989015077879,0.18967521165541879,0.00599794783312207,0.7031500865363984
brown,cj16,1024,0.009950248756218905,0.4259511468584223,-0.1521362734102425,0.26683503984672935,0.0625240966805225,0.12505124843962712,-0.018862341392804183,0.06803007063225572,0.1091179977848542,0.05420056409765338,0.5836262263575183,0.020852760101918496,0.35213436478417526,0.01411569242003551,0.7463599523143722,0.009429931718183876,1.1145533893625634
brown,cj17,1024,0.14427860696517414,0.4908040648608536,-0.01681296270428123,0.2209777476179578,-0.11617942732743392,0.15564520086844805,0.21374718400843595,0.05219120966209057,-0.16650796290864678,0.02474640549609078,-0.20653032142629613,0.028273907440755388,0.6459204366791274,0.014128492210241709,0.710357438036981,0.003086566872004805,0.038529828202594096
brown,cj18,1024,0.004975124378109453,0.3927595089667275,-0.24525039137396243,0.2252879637429434,-0.10150388051978942,0.1663228564003418,0.3019880881880932,0.08997925189421689,0.39232569496404013,0.05187138242286943,0.526799594226298,0.04038890338802946,1.0392903977047072,0.009126241763064692,0.24208343792229225,0.007123522193704695,0.9271547597674656
brown,cj19,1024,0.014925373134328358,0.43130009629610777,-0.14653582455493275,0.23681968166390568,-0.04802293098930965,0.14107856462547722,0.12306797257376267,0.08913024538389133,0.363871014635202,0.0453391116389053,0.398651853077983,0.01127393624362274,-0.2409663486680591,0.01786999578730246,0.9566510897287879,0.020038587226725198,1.871913943024869
brown,cj20,1024,0.31840796019900497,0.47025520138010835,-0.05783142590949131,0.2366737812303059,-0.06254093764493374,0.1469713334838786,0.1705746893662834,0.07449124839521991,0.19078074607510276,0.024185825352032765,-0.21027626915690467,0.022736124895492878,0.45604904392504864,0.003972383280825135,-0.5655214058093394,0.003133753366604511,0.10642423384011845
brown,cj21,1024,0.03482587064676617,0.4487117301206546,-0.11004964479560986,0.23441612609173648,-0.054428465534315684,0.11936963324860235,-0.034467945995060756,0.08718703971476102,0.34304279348821476,0.0630260630906784,0.7248716287330681,0.019717556662416764,0.2532572330388039,0.010223081460802386,0.3433414443491314,0.0026226926725230505,-0.010352472181851091
brown,cj22,1024,0.8308457711442786,0.5190553743686639,0.03886335989361489,0.24449902598048076,-0.017255099952761865,0.12649332609530198,0.01227094721180988,0.05693822273305042,-0.09390309059653879,0.029549287155512298,-0.011135210041333998,0.012328423005905255,-0.19026378686519774,0.003016261844926493,-0.794972715678858,0.0041608481596285465,0.45202649730926225
